model_type=bakllava image_set=masked max_len=200
bakllava/masked: 6352 total, 0 already done, 6352 remaining -> results/captioning_bias_captions/bakllava__masked.csv
Loading bakllava on cuda...

[bakllava/masked] 1/6352 (failed=0)
[bakllava/masked] 50/6352 (failed=49)
[bakllava/masked] 100/6352 (failed=99)
[bakllava/masked] 150/6352 (failed=149)
[bakllava/masked] 200/6352 (failed=199)
[bakllava/masked] 250/6352 (failed=249)
[bakllava/masked] 300/6352 (failed=299)
[bakllava/masked] 350/6352 (failed=349)
[bakllava/masked] 400/6352 (failed=399)
[bakllava/masked] 450/6352 (failed=449)
[bakllava/masked] 500/6352 (failed=499)
[bakllava/masked] 550/6352 (failed=549)
[bakllava/masked] 600/6352 (failed=599)
[bakllava/masked] 650/6352 (failed=649)
[bakllava/masked] 700/6352 (failed=699)
[bakllava/masked] 750/6352 (failed=749)
[bakllava/masked] 800/6352 (failed=799)
[bakllava/masked] 850/6352 (failed=849)
[bakllava/masked] 900/6352 (failed=899)
[bakllava/masked] 950/6352 (failed=949)
[bakllava/masked] 1000/6352 (failed=999)
[bakllava/masked] 1050/6352 (failed=1049)
[bakllava/masked] 1100/6352 (failed=1099)
[bakllava/masked] 1150/6352 (failed=1149)
[bakllava/masked] 1200/6352 (failed=1199)
[bakllava/masked] 1250/6352 (failed=1249)
[bakllava/masked] 1300/6352 (failed=1299)
[bakllava/masked] 1350/6352 (failed=1349)
[bakllava/masked] 1400/6352 (failed=1399)
[bakllava/masked] 1450/6352 (failed=1449)
[bakllava/masked] 1500/6352 (failed=1499)
[bakllava/masked] 1550/6352 (failed=1549)
[bakllava/masked] 1600/6352 (failed=1599)
[bakllava/masked] 1650/6352 (failed=1649)
[bakllava/masked] 1700/6352 (failed=1699)
[bakllava/masked] 1750/6352 (failed=1749)
[bakllava/masked] 1800/6352 (failed=1799)
[bakllava/masked] 1850/6352 (failed=1849)
[bakllava/masked] 1900/6352 (failed=1899)
[bakllava/masked] 1950/6352 (failed=1949)
[bakllava/masked] 2000/6352 (failed=1999)
[bakllava/masked] 2050/6352 (failed=2049)
[bakllava/masked] 2100/6352 (failed=2099)
[bakllava/masked] 2150/6352 (failed=2149)
[bakllava/masked] 2200/6352 (failed=2199)
[bakllava/masked] 2250/6352 (failed=2249)
[bakllava/masked] 2300/6352 (failed=2299)
[bakllava/masked] 2350/6352 (failed=2349)
[bakllava/masked] 2400/6352 (failed=2399)
[bakllava/masked] 2450/6352 (failed=2449)
[bakllava/masked] 2500/6352 (failed=2499)
[bakllava/masked] 2550/6352 (failed=2549)
[bakllava/masked] 2600/6352 (failed=2599)
[bakllava/masked] 2650/6352 (failed=2649)
[bakllava/masked] 2700/6352 (failed=2699)
[bakllava/masked] 2750/6352 (failed=2749)
[bakllava/masked] 2800/6352 (failed=2799)
[bakllava/masked] 2850/6352 (failed=2849)
[bakllava/masked] 2900/6352 (failed=2899)
[bakllava/masked] 2950/6352 (failed=2949)
[bakllava/masked] 3000/6352 (failed=2999)
[bakllava/masked] 3050/6352 (failed=3049)
[bakllava/masked] 3100/6352 (failed=3099)
[bakllava/masked] 3150/6352 (failed=3149)
[bakllava/masked] 3200/6352 (failed=3199)
[bakllava/masked] 3250/6352 (failed=3249)
[bakllava/masked] 3300/6352 (failed=3299)
[bakllava/masked] 3350/6352 (failed=3349)
[bakllava/masked] 3400/6352 (failed=3399)
[bakllava/masked] 3450/6352 (failed=3449)
[bakllava/masked] 3500/6352 (failed=3499)
[bakllava/masked] 3550/6352 (failed=3549)
[bakllava/masked] 3600/6352 (failed=3599)
[bakllava/masked] 3650/6352 (failed=3649)
[bakllava/masked] 3700/6352 (failed=3699)
[bakllava/masked] 3750/6352 (failed=3749)
[bakllava/masked] 3800/6352 (failed=3799)
[bakllava/masked] 3850/6352 (failed=3849)
[bakllava/masked] 3900/6352 (failed=3899)
[bakllava/masked] 3950/6352 (failed=3949)
[bakllava/masked] 4000/6352 (failed=3999)
[bakllava/masked] 4050/6352 (failed=4049)
[bakllava/masked] 4100/6352 (failed=4099)
[bakllava/masked] 4150/6352 (failed=4149)
[bakllava/masked] 4200/6352 (failed=4199)
[bakllava/masked] 4250/6352 (failed=4249)
[bakllava/masked] 4300/6352 (failed=4299)
[bakllava/masked] 4350/6352 (failed=4349)
[bakllava/masked] 4400/6352 (failed=4399)
[bakllava/masked] 4450/6352 (failed=4449)
[bakllava/masked] 4500/6352 (failed=4499)
[bakllava/masked] 4550/6352 (failed=4549)
[bakllava/masked] 4600/6352 (failed=4599)
[bakllava/masked] 4650/6352 (failed=4649)
[bakllava/masked] 4700/6352 (failed=4699)
[bakllava/masked] 4750/6352 (failed=4749)
[bakllava/masked] 4800/6352 (failed=4799)
[bakllava/masked] 4850/6352 (failed=4849)
[bakllava/masked] 4900/6352 (failed=4899)
[bakllava/masked] 4950/6352 (failed=4949)
[bakllava/masked] 5000/6352 (failed=4999)
[bakllava/masked] 5050/6352 (failed=5049)
[bakllava/masked] 5100/6352 (failed=5099)
[bakllava/masked] 5150/6352 (failed=5149)
[bakllava/masked] 5200/6352 (failed=5199)
[bakllava/masked] 5250/6352 (failed=5249)
[bakllava/masked] 5300/6352 (failed=5299)
[bakllava/masked] 5350/6352 (failed=5349)
[bakllava/masked] 5400/6352 (failed=5399)
[bakllava/masked] 5450/6352 (failed=5449)
[bakllava/masked] 5500/6352 (failed=5499)
[bakllava/masked] 5550/6352 (failed=5549)
[bakllava/masked] 5600/6352 (failed=5599)
[bakllava/masked] 5650/6352 (failed=5649)
[bakllava/masked] 5700/6352 (failed=5699)
[bakllava/masked] 5750/6352 (failed=5749)
[bakllava/masked] 5800/6352 (failed=5799)
[bakllava/masked] 5850/6352 (failed=5849)
[bakllava/masked] 5900/6352 (failed=5899)
[bakllava/masked] 5950/6352 (failed=5949)
[bakllava/masked] 6000/6352 (failed=5999)
[bakllava/masked] 6050/6352 (failed=6049)
[bakllava/masked] 6100/6352 (failed=6099)
[bakllava/masked] 6150/6352 (failed=6149)
[bakllava/masked] 6200/6352 (failed=6199)
[bakllava/masked] 6250/6352 (failed=6249)
[bakllava/masked] 6300/6352 (failed=6299)
[bakllava/masked] 6350/6352 (failed=6349)
Done. 0/6352 succeeded, 6352 failed.
